NAME,CATEGORY,SIDE,BOOKMAKER,LINE,ODDS,fair_line,fair_odds,GAME_DATE
Kristaps Porzingis,points,over,espnbet,18.5,105,18.0,100,2025-03-25
Kristaps Porzingis,points,over,betmgm,18.5,-110,18.0,100,2025-03-24
Kristaps Porzingis,points,over,betrivers,18.5,-118,18.0,100,2025-03-25
Kristaps Porzingis,points,under,fanduel,18.5,-110,18.0,100,2025-03-25
Kristaps Porzingis,points,under,draftkings,18.5,-115,18.0,100,2025-03-25
Kristaps Porzingis,points,under,espnbet,18.5,-140,18.0,100,2025-03-25
Kristaps Porzingis,points,under,betmgm,18.5,-135,18.0,100,2025-03-24
Kristaps Porzingis,points,under,betrivers,18.5,-113,18.0,100,2025-03-25
Kristaps Porzingis,rebounds,over,fanduel,6.5,-114,7.0,100,2025-03-25
Kristaps Porzingis,rebounds,over,draftkings,6.5,-115,7.0,100,2025-03-25
Kristaps Porzingis,rebounds,over,espnbet,6.5,-110,7.0,100,2025-03-25
Kristaps Porzingis,rebounds,over,betmgm,6.5,-135,7.0,100,2025-03-24
Kristaps Porzingis,rebounds,over,betrivers,6.5,-125,7.0,100,2025-03-25
Kristaps Porzingis,rebounds,under,fanduel,6.5,-114,7.0,100,2025-03-25
Kristaps Porzingis,rebounds,under,draftkings,6.5,-115,7.0,100,2025-03-25
Kristaps Porzingis,rebounds,under,espnbet,6.5,-120,7.0,100,2025-03-25
Kristaps Porzingis,rebounds,under,betmgm,6.5,100,7.0,100,2025-03-24
Kristaps Porzingis,rebounds,under,betrivers,6.5,-106,7.0,100,2025-03-25
Jayson Tatum,rebounds,over,fanduel,7.5,-136,7.5,-111,2025-03-25
Jayson Tatum,rebounds,over,draftkings,7.5,165,7.5,-111,2025-03-25
Jayson Tatum,rebounds,over,espnbet,7.5,-130,7.5,-111,2025-03-25
Jayson Tatum,rebounds,over,betmgm,7.5,-135,7.5,-111,2025-03-24
Jayson Tatum,rebounds,over,betrivers,7.5,-132,7.5,-111,2025-03-25
Jayson Tatum,rebounds,under,fanduel,7.5,102,7.5,111,2025-03-25
Jayson Tatum,rebounds,under,draftkings,7.5,-218,7.5,111,2025-03-25
Jayson Tatum,rebounds,under,espnbet,7.5,100,7.5,111,2025-03-25
Jayson Tatum,rebounds,under,betmgm,7.5,-105,7.5,111,2025-03-24
Jayson Tatum,rebounds,under,betrivers,7.5,100,7.5,111,2025-03-25
Derrick White,assists,over,espnbet,4.5,115,4.5,123,2025-03-25
Derrick White,assists,over,draftkings,4.5,114,4.5,123,2025-03-25
Derrick White,assists,over,betmgm,4.5,-135,4.5,123,2025-03-25
Derrick White,assists,over,fanduel,4.5,-148,4.5,123,2025-03-25
Derrick White,assists,over,betrivers,4.5,100,4.5,123,2025-03-25
Derrick White,assists,under,espnbet,4.5,-150,4.5,-123,2025-03-25
Derrick White,assists,under,draftkings,4.5,-145,4.5,-123,2025-03-25
Derrick White,assists,under,betmgm,4.5,-110,4.5,-123,2025-03-25
Derrick White,assists,under,fanduel,4.5,112,4.5,-123,2025-03-25
Derrick White,assists,under,betrivers,4.5,-134,4.5,-123,2025-03-25
Jrue Holiday,assists,over,espnbet,3.5,110,3.5,112,2025-03-25
Jrue Holiday,assists,over,draftkings,3.5,2000,3.5,112,2025-03-25
Jrue Holiday,assists,over,betmgm,3.5,155,3.5,112,2025-03-24
Jrue Holiday,assists,over,fanduel,3.5,-146,3.5,112,2025-03-25
Jrue Holiday,assists,over,betrivers,3.5,-105,3.5,112,2025-03-25
Jrue Holiday,assists,under,espnbet,3.5,-145,3.5,-112,2025-03-25
Jrue Holiday,assists,under,draftkings,3.5,-10000,3.5,-112,2025-03-25
Jrue Holiday,assists,under,betmgm,3.5,-220,3.5,-112,2025-03-24
Jrue Holiday,assists,under,fanduel,3.5,110,3.5,-112,2025-03-25
Jrue Holiday,assists,under,betrivers,3.5,-127,3.5,-112,2025-03-25
Kristaps Porzingis,assists,over,espnbet,0.5,120,0.5,131,2025-03-24
Kristaps Porzingis,assists,under,espnbet,0.5,-160,0.5,-131,2025-03-24
Domantas Sabonis,assists,over,espnbet,1.5,100,1.5,112,2025-03-24
Domantas Sabonis,assists,under,espnbet,1.5,-130,1.5,-112,2025-03-24
Jayson Tatum,assists,over,espnbet,2.5,125,2.5,142,2025-03-24
Jayson Tatum,assists,under,espnbet,2.5,-170,2.5,-142,2025-03-24
Malik Monk,assists,over,espnbet,1.5,135,1.5,155,2025-03-24
Malik Monk,assists,under,espnbet,1.5,-190,1.5,-155,2025-03-24
DeMar DeRozan,assists,over,espnbet,1.5,125,1.5,143,2025-03-24
DeMar DeRozan,assists,under,espnbet,1.5,-170,1.5,-143,2025-03-24
Jrue Holiday,assists,over,espnbet,0.5,-180,1.0,100,2025-03-24
Jrue Holiday,assists,under,espnbet,0.5,130,1.0,100,2025-03-24
Derrick White,assists,over,espnbet,0.5,-215,0.5,-177,2025-03-24
Derrick White,assists,under,espnbet,0.5,150,0.5,177,2025-03-24
Keegan Murray,assists,over,espnbet,0.5,175,0.5,202,2025-03-24
Keegan Murray,assists,under,espnbet,0.5,-250,0.5,-202,2025-03-24
Derrick White,points,over,espnbet,15.5,100,14.0,100,2025-03-25
Derrick White,points,over,draftkings,14.5,-125,14.0,100,2025-03-25
Derrick White,points,over,betmgm,14.5,-120,14.0,100,2025-03-24
Derrick White,points,over,fanduel,14.5,-118,14.0,100,2025-03-25
Derrick White,points,over,betrivers,14.5,-115,14.0,100,2025-03-25
Derrick White,points,under,espnbet,15.5,-130,14.0,100,2025-03-25
Derrick White,points,under,draftkings,14.5,-105,14.0,100,2025-03-25
Derrick White,points,under,betmgm,14.5,-110,14.0,100,2025-03-24
Derrick White,points,under,fanduel,14.5,-112,14.0,100,2025-03-25
Derrick White,points,under,betrivers,14.5,-115,14.0,100,2025-03-25
Jrue Holiday,points,over,espnbet,10.5,-120,10.5,100,2025-03-25
Jrue Holiday,points,over,draftkings,10.5,-125,10.5,100,2025-03-25
Jrue Holiday,points,over,betmgm,10.5,100,10.5,100,2025-03-24
Jrue Holiday,points,over,fanduel,10.5,-110,10.5,100,2025-03-25
Jrue Holiday,points,over,betrivers,10.5,-124,10.5,100,2025-03-25
Jrue Holiday,points,under,espnbet,10.5,-110,10.5,100,2025-03-25
Jrue Holiday,points,under,draftkings,10.5,-105,10.5,100,2025-03-25
Jrue Holiday,points,under,betmgm,10.5,-145,10.5,100,2025-03-24
Jrue Holiday,points,under,fanduel,10.5,-120,10.5,100,2025-03-25
Jrue Holiday,points,under,betrivers,10.5,-107,10.5,100,2025-03-25
Kristaps Porzingis,points,over,espnbet,5.5,100,6.0,100,2025-03-24
Kristaps Porzingis,points,over,fanduel,6.5,-114,6.0,100,2025-03-24
Kristaps Porzingis,points,under,espnbet,5.5,-130,6.0,100,2025-03-24
Kristaps Porzingis,points,under,fanduel,6.5,-114,6.0,100,2025-03-24
DeMar DeRozan,points,over,espnbet,5.5,-110,5.5,103,2025-03-24
DeMar DeRozan,points,over,fanduel,4.5,-162,5.5,103,2025-03-24
DeMar DeRozan,points,under,espnbet,5.5,-120,5.5,-103,2025-03-24
DeMar DeRozan,points,under,fanduel,4.5,122,5.5,-103,2025-03-24
Jrue Holiday,points,over,espnbet,2.5,-105,2.5,110,2025-03-24
Jrue Holiday,points,under,espnbet,2.5,-125,2.5,-110,2025-03-24
Jayson Tatum,points,over,espnbet,7.5,-140,8.5,110,2025-03-24
Jayson Tatum,points,over,fanduel,8.5,100,8.5,110,2025-03-24
Jayson Tatum,points,under,espnbet,7.5,105,8.5,-110,2025-03-24
Jayson Tatum,points,under,fanduel,8.5,-132,8.5,-110,2025-03-24
Malik Monk,points,over,espnbet,3.5,-130,4.0,100,2025-03-24
Malik Monk,points,over,fanduel,4.5,114,4.0,100,2025-03-24
Malik Monk,points,under,espnbet,3.5,100,4.0,100,2025-03-24
Malik Monk,points,under,fanduel,4.5,-152,4.0,100,2025-03-24
Domantas Sabonis,points,over,espnbet,4.5,100,4.5,-102,2025-03-24
Domantas Sabonis,points,over,fanduel,4.5,-138,4.5,-102,2025-03-24
Domantas Sabonis,points,under,espnbet,4.5,-130,4.5,102,2025-03-24
Domantas Sabonis,points,under,fanduel,4.5,104,4.5,102,2025-03-24
Keegan Murray,points,over,espnbet,3.5,110,3.0,100,2025-03-24
Keegan Murray,points,over,fanduel,3.5,102,3.0,100,2025-03-24
Keegan Murray,points,under,espnbet,3.5,-145,3.0,100,2025-03-24
Keegan Murray,points,under,fanduel,3.5,-136,3.0,100,2025-03-24
Derrick White,points,over,espnbet,2.5,-190,3.0,100,2025-03-24
Derrick White,points,over,fanduel,3.5,120,3.0,100,2025-03-24
Derrick White,points,under,espnbet,2.5,135,3.0,100,2025-03-24
Derrick White,points,under,fanduel,3.5,-160,3.0,100,2025-03-24
Jrue Holiday,rebounds,over,espnbet,3.5,-150,4.0,100,2025-03-25
Jrue Holiday,rebounds,over,draftkings,3.5,130,4.0,100,2025-03-24
Jrue Holiday,rebounds,over,betmgm,3.5,125,4.0,100,2025-03-24
Jrue Holiday,rebounds,over,fanduel,4.5,122,4.0,100,2025-03-25
Jrue Holiday,rebounds,over,betrivers,4.5,112,4.0,100,2025-03-25
Jrue Holiday,rebounds,under,espnbet,3.5,115,4.0,100,2025-03-25
Jrue Holiday,rebounds,under,draftkings,3.5,-168,4.0,100,2025-03-24
Jrue Holiday,rebounds,under,betmgm,3.5,-175,4.0,100,2025-03-24
Jrue Holiday,rebounds,under,fanduel,4.5,-162,4.0,100,2025-03-25
Jrue Holiday,rebounds,under,betrivers,4.5,-150,4.0,100,2025-03-25
Derrick White,rebounds,over,espnbet,4.5,120,4.0,100,2025-03-25
Derrick White,rebounds,over,draftkings,4.5,126,4.0,100,2025-03-24
Derrick White,rebounds,over,betmgm,4.5,135,4.0,100,2025-03-24
Derrick White,rebounds,over,fanduel,4.5,142,4.0,100,2025-03-24
Derrick White,rebounds,over,betrivers,4.5,104,4.0,100,2025-03-24
Derrick White,rebounds,under,espnbet,4.5,-160,4.0,100,2025-03-25
Derrick White,rebounds,under,draftkings,4.5,-162,4.0,100,2025-03-24
Derrick White,rebounds,under,betmgm,4.5,-190,4.0,100,2025-03-24
Derrick White,rebounds,under,fanduel,4.5,-192,4.0,100,2025-03-24
Derrick White,rebounds,under,betrivers,4.5,-137,4.0,100,2025-03-24
Keegan Murray,rebounds,over,espnbet,1.5,110,1.5,121,2025-03-24
Keegan Murray,rebounds,under,espnbet,1.5,-145,1.5,-121,2025-03-24
Jayson Tatum,rebounds,over,espnbet,2.5,-105,2.5,107,2025-03-24
Jayson Tatum,rebounds,under,espnbet,2.5,-125,2.5,-107,2025-03-24
Kristaps Porzingis,rebounds,over,espnbet,1.5,-140,2.0,100,2025-03-24
Kristaps Porzingis,rebounds,under,espnbet,1.5,105,2.0,100,2025-03-24
Domantas Sabonis,rebounds,over,espnbet,2.5,-170,2.5,-142,2025-03-24
Domantas Sabonis,rebounds,under,espnbet,2.5,125,2.5,142,2025-03-24
Derrick White,rebounds,over,espnbet,0.5,-250,1.5,199,2025-03-24
Derrick White,rebounds,under,espnbet,0.5,175,1.5,-199,2025-03-24
Jrue Holiday,rebounds,over,espnbet,0.5,-240,0.5,-187,2025-03-24
Jrue Holiday,rebounds,under,espnbet,0.5,165,0.5,187,2025-03-24
DeMar DeRozan,rebounds,over,espnbet,0.5,-215,1.0,100,2025-03-24
DeMar DeRozan,rebounds,under,espnbet,0.5,150,1.0,100,2025-03-24
Malik Monk,rebounds,over,espnbet,0.5,-200,1.0,100,2025-03-24
Malik Monk,rebounds,under,espnbet,0.5,140,1.0,100,2025-03-24
Keegan Murray,assists,over,espnbet,1.5,110,1.5,124,2025-03-25
Keegan Murray,assists,over,betmgm,1.5,130,1.5,124,2025-03-25
Keegan Murray,assists,over,draftkings,1.5,115,1.5,124,2025-03-24
Keegan Murray,assists,under,espnbet,1.5,-145,1.5,-124,2025-03-25
Keegan Murray,assists,under,betmgm,1.5,-190,1.5,-124,2025-03-25
Payton Pritchard,points,over,draftkings,11.5,-105,12.5,100,2025-03-25
Payton Pritchard,points,over,espnbet,10.5,-140,12.5,100,2025-03-25
Payton Pritchard,points,over,betmgm,17.5,105,12.5,100,2025-03-25
Payton Pritchard,points,over,fanduel,11.5,-114,12.5,100,2025-03-25
Payton Pritchard,points,over,betrivers,11.5,-104,12.5,100,2025-03-25
Payton Pritchard,points,under,draftkings,11.5,-125,12.5,100,2025-03-25
Payton Pritchard,points,under,espnbet,10.5,105,12.5,100,2025-03-25
Payton Pritchard,points,under,betmgm,17.5,-145,12.5,100,2025-03-25
Payton Pritchard,points,under,fanduel,11.5,-114,12.5,100,2025-03-25
Payton Pritchard,points,under,betrivers,11.5,-129,12.5,100,2025-03-25
Zach LaVine,assists,over,draftkings,4.5,114,4.0,100,2025-03-25
Zach LaVine,assists,over,fanduel,4.5,118,4.0,100,2025-03-25
Zach LaVine,assists,over,betmgm,4.5,125,4.0,100,2025-03-24
Zach LaVine,assists,over,espnbet,4.5,110,4.0,100,2025-03-25
Zach LaVine,assists,over,betrivers,4.5,125,4.0,100,2025-03-25
Zach LaVine,assists,under,draftkings,4.5,-145,4.0,100,2025-03-25
Zach LaVine,assists,under,fanduel,4.5,-158,4.0,100,2025-03-25
Zach LaVine,assists,under,betmgm,4.5,-175,4.0,100,2025-03-24
Zach LaVine,assists,under,espnbet,4.5,-145,4.0,100,2025-03-25
Zach LaVine,assists,under,betrivers,4.5,-167,4.0,100,2025-03-25
Zach LaVine,points,over,draftkings,14.5,145,20.0,100,2025-03-25
Zach LaVine,points,over,fanduel,21.5,-120,20.0,100,2025-03-25
Zach LaVine,points,over,betmgm,21.5,-105,20.0,100,2025-03-24
Zach LaVine,points,over,espnbet,21.5,-105,20.0,100,2025-03-25
Zach LaVine,points,over,betrivers,22.5,-105,20.0,100,2025-03-25
Zach LaVine,points,under,draftkings,14.5,-188,20.0,100,2025-03-25
Zach LaVine,points,under,fanduel,21.5,-110,20.0,100,2025-03-25
Zach LaVine,points,under,betmgm,21.5,-125,20.0,100,2025-03-24
Zach LaVine,points,under,espnbet,21.5,-125,20.0,100,2025-03-25
Zach LaVine,points,under,betrivers,22.5,-127,20.0,100,2025-03-25
Zach LaVine,rebounds,over,draftkings,3.5,-135,4.0,100,2025-03-25
Zach LaVine,rebounds,over,fanduel,3.5,-136,4.0,100,2025-03-25
Zach LaVine,rebounds,over,betmgm,3.5,-160,4.0,100,2025-03-24
Zach LaVine,rebounds,over,espnbet,3.5,-160,4.0,100,2025-03-25
Zach LaVine,rebounds,over,betrivers,3.5,-139,4.0,100,2025-03-25
Zach LaVine,rebounds,under,draftkings,3.5,105,4.0,100,2025-03-25
Zach LaVine,rebounds,under,fanduel,3.5,102,4.0,100,2025-03-25
Zach LaVine,rebounds,under,betmgm,3.5,120,4.0,100,2025-03-24
Zach LaVine,rebounds,under,espnbet,3.5,120,4.0,100,2025-03-25
Zach LaVine,rebounds,under,betrivers,3.5,105,4.0,100,2025-03-25
Zach LaVine,points,over,fanduel,5.5,-114,5.0,100,2025-03-24
Zach LaVine,points,over,espnbet,5.5,-105,5.0,100,2025-03-24
Zach LaVine,points,under,fanduel,5.5,-114,5.0,100,2025-03-24
Zach LaVine,points,under,espnbet,5.5,-125,5.0,100,2025-03-24
Zach LaVine,assists,over,espnbet,1.5,125,1.0,100,2025-03-24
Zach LaVine,assists,under,espnbet,1.5,-170,1.0,100,2025-03-24
Zach LaVine,rebounds,over,espnbet,1.5,165,1.5,189,2025-03-24
Zach LaVine,rebounds,under,espnbet,1.5,-240,1.5,-189,2025-03-24
Jaylen Brown,assists,over,espnbet,3.5,100,3.5,104,2025-03-25
Jaylen Brown,assists,over,betmgm,3.5,-118,3.5,104,2025-03-24
Jaylen Brown,assists,over,draftkings,3.5,-115,3.5,104,2025-03-25
Jaylen Brown,assists,over,fanduel,3.5,-114,3.5,104,2025-03-25
Jaylen Brown,assists,over,betrivers,3.5,110,3.5,104,2025-03-25
Jaylen Brown,points,over,espnbet,20.5,-105,19.0,100,2025-03-25
Jaylen Brown,points,over,betmgm,19.5,-125,19.0,100,2025-03-24
Jaylen Brown,points,over,draftkings,19.5,-115,19.0,100,2025-03-25
Jaylen Brown,points,over,fanduel,19.5,-118,19.0,100,2025-03-25
Jaylen Brown,points,over,betrivers,19.5,-127,19.0,100,2025-03-25
Jaylen Brown,points,under,espnbet,20.5,-125,19.0,100,2025-03-25
Jaylen Brown,points,under,betmgm,19.5,-110,19.0,100,2025-03-24
Jaylen Brown,points,under,draftkings,19.5,-115,19.0,100,2025-03-25
Jaylen Brown,points,under,fanduel,19.5,-112,19.0,100,2025-03-25
Jaylen Brown,points,under,betrivers,19.5,-105,19.0,100,2025-03-25
Jaylen Brown,rebounds,over,espnbet,5.5,-115,5.5,101,2025-03-25
Jaylen Brown,rebounds,over,betmgm,5.5,105,5.5,101,2025-03-24
Jaylen Brown,rebounds,over,draftkings,5.5,-110,5.5,101,2025-03-25
Jaylen Brown,rebounds,over,fanduel,5.5,-114,5.5,101,2025-03-25
Jaylen Brown,rebounds,over,betrivers,5.5,-110,5.5,101,2025-03-25
Jaylen Brown,assists,under,espnbet,3.5,-130,3.5,-104,2025-03-25
Jaylen Brown,assists,under,betmgm,3.5,-115,3.5,-104,2025-03-24
Jaylen Brown,assists,under,draftkings,3.5,-115,3.5,-104,2025-03-25
Jaylen Brown,assists,under,fanduel,3.5,-114,3.5,-104,2025-03-25
Jaylen Brown,assists,under,betrivers,3.5,-148,3.5,-104,2025-03-25
Jaylen Brown,assists,over,espnbet,0.5,-160,0.5,-132,2025-03-24
Jaylen Brown,assists,under,espnbet,0.5,120,0.5,132,2025-03-24
Jaylen Brown,points,over,espnbet,4.5,-115,5.0,100,2025-03-24
Jaylen Brown,points,over,fanduel,5.5,-114,5.0,100,2025-03-24
Jaylen Brown,points,under,espnbet,4.5,-115,5.0,100,2025-03-24
Jaylen Brown,points,under,fanduel,5.5,-114,5.0,100,2025-03-24
Jaylen Brown,rebounds,under,espnbet,5.5,-115,5.5,-101,2025-03-25
Jaylen Brown,rebounds,under,betmgm,5.5,-150,5.5,-101,2025-03-24
Jaylen Brown,rebounds,under,draftkings,5.5,-120,5.5,-101,2025-03-25
Jaylen Brown,rebounds,under,fanduel,5.5,-114,5.5,-101,2025-03-25
Jaylen Brown,rebounds,under,betrivers,5.5,-121,5.5,-101,2025-03-25
Jaylen Brown,rebounds,over,espnbet,1.5,115,1.5,129,2025-03-24
Jaylen Brown,rebounds,under,espnbet,1.5,-150,1.5,-129,2025-03-24
Payton Pritchard,rebounds,over,espnbet,2.5,-180,3.5,129,2025-03-25
Payton Pritchard,rebounds,over,betmgm,3.5,140,3.5,129,2025-03-24
Payton Pritchard,rebounds,over,fanduel,3.5,116,3.5,129,2025-03-25
Payton Pritchard,rebounds,over,draftkings,3.5,105,3.5,129,2025-03-25
Payton Pritchard,rebounds,over,betrivers,3.5,125,3.5,129,2025-03-25
Payton Pritchard,assists,over,espnbet,2.5,-160,2.5,-138,2025-03-25
Payton Pritchard,assists,over,betmgm,2.5,150,2.5,-138,2025-03-25
Payton Pritchard,assists,over,fanduel,2.5,134,2.5,-138,2025-03-25
Payton Pritchard,assists,over,draftkings,2.5,900,2.5,-138,2025-03-25
Payton Pritchard,assists,over,betrivers,3.5,133,2.5,-138,2025-03-25
Payton Pritchard,assists,under,espnbet,2.5,120,2.5,138,2025-03-25
Payton Pritchard,assists,under,betmgm,2.5,-220,2.5,138,2025-03-25
Payton Pritchard,assists,under,fanduel,2.5,-180,2.5,138,2025-03-25
Payton Pritchard,assists,under,draftkings,2.5,-1850,2.5,138,2025-03-25
Payton Pritchard,assists,under,betrivers,3.5,-180,2.5,138,2025-03-25
Payton Pritchard,rebounds,under,espnbet,2.5,130,3.5,-129,2025-03-25
Payton Pritchard,rebounds,under,betmgm,3.5,-200,3.5,-129,2025-03-24
Payton Pritchard,rebounds,under,fanduel,3.5,-154,3.5,-129,2025-03-25
Payton Pritchard,rebounds,under,draftkings,3.5,-135,3.5,-129,2025-03-25
Payton Pritchard,rebounds,under,betrivers,3.5,-167,3.5,-129,2025-03-25
Payton Pritchard,assists,over,espnbet,0.5,130,0.5,148,2025-03-24
Payton Pritchard,assists,under,espnbet,0.5,-180,0.5,-148,2025-03-24
Payton Pritchard,points,over,espnbet,1.5,-120,1.5,-102,2025-03-24
Payton Pritchard,points,under,espnbet,1.5,-110,1.5,102,2025-03-24
Payton Pritchard,rebounds,over,espnbet,0.5,125,0.5,145,2025-03-24
Payton Pritchard,rebounds,under,espnbet,0.5,-170,0.5,-145,2025-03-24
Keon Ellis,assists,over,betmgm,2.5,100,2.5,141,2025-03-24
Keon Ellis,assists,over,espnbet,2.5,125,2.5,141,2025-03-25
Keon Ellis,assists,over,draftkings,4.5,575,2.5,141,2025-03-25
Keon Ellis,points,under,betmgm,10.5,-160,10.5,-108,2025-03-24
Keon Ellis,points,under,espnbet,10.5,100,10.5,-108,2025-03-25
Keon Ellis,points,under,fanduel,10.5,-114,10.5,-108,2025-03-25
Keon Ellis,points,under,draftkings,10.5,-130,10.5,-108,2025-03-25
Keon Ellis,points,over,betmgm,10.5,115,10.5,108,2025-03-24
Keon Ellis,points,over,espnbet,10.5,-130,10.5,108,2025-03-25
Keon Ellis,points,over,fanduel,10.5,-114,10.5,108,2025-03-25
Keon Ellis,points,over,draftkings,10.5,100,10.5,108,2025-03-25
Keon Ellis,rebounds,over,betmgm,3.5,155,3.5,124,2025-03-24
Keon Ellis,rebounds,over,espnbet,3.5,110,3.5,124,2025-03-25
Keon Ellis,rebounds,over,fanduel,3.5,-130,3.5,124,2025-03-25
Keon Ellis,rebounds,over,draftkings,3.5,2200,3.5,124,2025-03-25
Keon Ellis,assists,under,betmgm,2.5,-145,2.5,-141,2025-03-24
Keon Ellis,assists,under,espnbet,2.5,-170,2.5,-141,2025-03-25
Keon Ellis,assists,under,draftkings,4.5,-1025,2.5,-141,2025-03-25
Jake Laravia,assists,over,betmgm,1.5,170,2.5,100,2025-03-24
Jake Laravia,assists,over,espnbet,1.5,105,2.5,100,2025-03-25
Jake Laravia,assists,under,betmgm,1.5,-250,2.5,100,2025-03-24
Jake Laravia,assists,under,espnbet,1.5,-140,2.5,100,2025-03-25
Trey Lyles,assists,over,betmgm,1.5,150,1.5,-103,2025-03-25
Trey Lyles,assists,over,espnbet,1.5,-120,1.5,-103,2025-03-25
Trey Lyles,assists,under,betmgm,1.5,-220,1.5,103,2025-03-25
Trey Lyles,assists,under,espnbet,1.5,-110,1.5,103,2025-03-25
Jake Laravia,points,over,betmgm,6.5,-105,6.5,-114,2025-03-24
Jake Laravia,points,over,espnbet,6.5,-130,6.5,-114,2025-03-25
Jake Laravia,points,over,fanduel,6.5,-136,6.5,-114,2025-03-25
Jake Laravia,points,over,draftkings,6.5,-130,6.5,-114,2025-03-25
Jake Laravia,points,under,betmgm,6.5,-135,6.5,114,2025-03-24
Jake Laravia,points,under,espnbet,6.5,100,6.5,114,2025-03-25
Jake Laravia,points,under,fanduel,6.5,102,6.5,114,2025-03-25
Jake Laravia,points,under,draftkings,6.5,100,6.5,114,2025-03-25
Trey Lyles,points,over,betmgm,2.5,-120,4.0,100,2025-03-25
Trey Lyles,points,over,espnbet,5.5,-125,4.0,100,2025-03-25
Trey Lyles,points,over,draftkings,6.5,-105,4.0,100,2025-03-25
Trey Lyles,points,under,betmgm,2.5,-115,4.0,100,2025-03-25
Trey Lyles,points,under,espnbet,5.5,-105,4.0,100,2025-03-25
Trey Lyles,points,under,draftkings,6.5,-125,4.0,100,2025-03-25
Keon Ellis,rebounds,under,betmgm,3.5,-220,3.5,-124,2025-03-24
Keon Ellis,rebounds,under,espnbet,3.5,-145,3.5,-124,2025-03-25
Keon Ellis,rebounds,under,fanduel,3.5,-102,3.5,-124,2025-03-25
Keon Ellis,rebounds,under,draftkings,3.5,-15000,3.5,-124,2025-03-25
Jake Laravia,rebounds,over,betmgm,3.5,115,3.5,120,2025-03-24
Jake Laravia,rebounds,over,espnbet,3.5,100,3.5,120,2025-03-25
Jake Laravia,rebounds,over,fanduel,3.5,-104,3.5,120,2025-03-25
Jake Laravia,rebounds,over,draftkings,3.5,120,3.5,120,2025-03-25
Jake Laravia,rebounds,under,betmgm,3.5,-160,3.5,-120,2025-03-24
Jake Laravia,rebounds,under,espnbet,3.5,-130,3.5,-120,2025-03-25
Jake Laravia,rebounds,under,fanduel,3.5,-128,3.5,-120,2025-03-25
Jake Laravia,rebounds,under,draftkings,3.5,-154,3.5,-120,2025-03-25
Trey Lyles,rebounds,over,betmgm,3.5,105,3.5,101,2025-03-25
Trey Lyles,rebounds,over,espnbet,3.5,-110,3.5,101,2025-03-25
Trey Lyles,rebounds,under,betmgm,3.5,-150,3.5,-101,2025-03-25
Trey Lyles,rebounds,under,espnbet,3.5,-120,3.5,-101,2025-03-25
Keon Ellis,assists,over,espnbet,0.5,-120,0.5,-102,2025-03-24
Keon Ellis,assists,under,espnbet,0.5,-110,0.5,102,2025-03-24
Trey Lyles,assists,over,espnbet,0.5,185,0.5,210,2025-03-24
Trey Lyles,assists,under,espnbet,0.5,-275,0.5,-210,2025-03-24
Jake Laravia,assists,over,espnbet,0.5,240,0.5,272,2025-03-24
Jake Laravia,assists,under,espnbet,0.5,-400,0.5,-272,2025-03-24
Jake Laravia,points,over,espnbet,0.5,100,0.5,117,2025-03-24
Jake Laravia,points,under,espnbet,0.5,-130,0.5,-117,2025-03-24
Trey Lyles,points,over,espnbet,0.5,110,0.5,126,2025-03-24
Trey Lyles,points,under,espnbet,0.5,-145,0.5,-126,2025-03-24
Keon Ellis,points,over,espnbet,2.5,-140,2.5,-117,2025-03-24
Keon Ellis,points,under,espnbet,2.5,105,2.5,117,2025-03-24
Trey Lyles,rebounds,over,espnbet,0.5,-130,0.5,-115,2025-03-24
Trey Lyles,rebounds,under,espnbet,0.5,100,0.5,115,2025-03-24
Jake Laravia,rebounds,over,espnbet,0.5,105,0.5,120,2025-03-24
Jake Laravia,rebounds,under,espnbet,0.5,-140,0.5,-120,2025-03-24
Keon Ellis,rebounds,over,espnbet,0.5,-190,1.0,100,2025-03-24
Keon Ellis,rebounds,under,espnbet,0.5,135,1.0,100,2025-03-24
Luke Kornet,assists,over,betmgm,1.5,165,1.5,142,2025-03-24
Luke Kornet,assists,over,espnbet,1.5,125,1.5,142,2025-03-25
Luke Kornet,assists,under,betmgm,1.5,-235,1.5,-142,2025-03-24
Luke Kornet,assists,under,espnbet,1.5,-170,1.5,-142,2025-03-25
Luke Kornet,points,over,betmgm,7.5,-175,4.5,113,2025-03-25
Luke Kornet,points,over,espnbet,4.5,100,4.5,113,2025-03-25
Luke Kornet,points,over,fanduel,4.5,-106,4.5,113,2025-03-25
Luke Kornet,points,over,draftkings,4.5,100,4.5,113,2025-03-25
Luke Kornet,points,under,betmgm,7.5,125,4.5,-113,2025-03-25
Luke Kornet,points,under,espnbet,4.5,-130,4.5,-113,2025-03-25
Luke Kornet,points,under,fanduel,4.5,-125,4.5,-113,2025-03-25
Luke Kornet,points,under,draftkings,4.5,-130,4.5,-113,2025-03-25
Luke Kornet,rebounds,over,betmgm,4.5,-145,4.5,129,2025-03-24
Luke Kornet,rebounds,over,espnbet,4.5,120,4.5,129,2025-03-25
Luke Kornet,rebounds,over,fanduel,4.5,102,4.5,129,2025-03-25
Luke Kornet,rebounds,over,draftkings,4.5,120,4.5,129,2025-03-25
Luke Kornet,rebounds,under,betmgm,4.5,100,4.5,-129,2025-03-24
Luke Kornet,rebounds,under,espnbet,4.5,-160,4.5,-129,2025-03-25
Luke Kornet,rebounds,under,fanduel,4.5,-136,4.5,-129,2025-03-25
